tweet_id,tweet_text,topic,sentiment
1.4618E+18,She was a resident of the East Cumberland Lodge long-term care home in Pugwash.  TodayÉ??s death connected to the long-term care home will be reflected on the COVID-19 dashboard when it is updated Monday.  Nova Scotia is also reporting 27 new cases of COVID-19 and 40 recoveries.,,
1.4618E+18,"*ã?èÉüúRELEASE*ã?èÉüú  É?ˇã?èAnother death reported...  Today, November 19, Nova Scotia is reporting one death related to COVID-19. A woman in her 90s with underlying medical conditions in Northern Zone has died as a result of complications related to COVID-19. https://t.co/GMsocOqkn8",,
1.46179E+18,"@Velvetpage @joe_cressy LetÉ??s hope so, but it is hard to feel optimistic. These cretins are doing everything in their power to sabotage the fight against COVID. :-(",,
1.46179E+18,"@arydercockhorse @ProfKarolSikora And if you had one shot, and it almost kills you? Get another! If it killed your spouse? Do it! If you already had covid, and were fine? Who cares?!   Have some fucking -humanity -sense  -decency -morals -empathy -logic  -critical thinking skills.",,
1.46179E+18,"@coocoobananazzz @tombrodbeck I look at this info differently. If you are unvaccinated, your chances of dying from Covid between Dec 14 and Oct 30 (which the data applies to) are 1 in 5000.  Your chances of dying from Covid if fully vaccinated is about 1 in 50000.  Obviously very rough calcs.",,
1.46179E+18,@roamtransit Please remind people that - unless they breathe exclusively through the mouth - they need to cover the nose too. COVID-19 is spread through the air,,
1.46179E+18,"@Au55iechiq Nah, you could have five different prescriptions at five different pharmacies but itÉ??s more convenient to have them all at the same place. ThereÉ??s a boneheaded plan to allow people with active COVID symptoms to get tested in pharmacies, so IÉ??m shopping around for one that wonÉ??t.",,
1.46178E+18,"@DavidWa59907969 @richardzussman @arlisfrench There is transmission in schools, kids can contract the virus, and they can have long-term symptoms for months on end like headaches and fatigue. ""Of 1,734 children, 4.4% reported persistent symptoms 28 days after the start of their illness."" https://t.co/gqx8GiMmtM",,
1.46178E+18,Canada scrapping PCR COVID-19 test for short cross-border trips - National | https://t.co/8e0r8ETm8e https://t.co/FgNW1lEGzl,,
1.46178E+18,There are other public health crises that are alive and well in the shadow of #Covid_19 . We donÉ??t have time not to help. People are dying. #opoidstewardship #naloxonesaveslives #pharmacy #pharmacists @pharmacy_CAN @OntPharmacists @justjbates @CdnPharmChief https://t.co/ZI3HecknXm,,
1.46178E+18,19 Nov 21 || *ã?èÉüúNEWS RELEASE*ã?èÉüú New Brunswick || 49 recoveries from COVID-19 / 90 new cases / active cases at 607 / REVISED / Province will expand COVID-19 vaccine eligibility to children aged five to 11 + More...  https://t.co/IkALi0D4IH,,
1.46178E+18,"As of 3-August, the FedGovt. had delivered 24,045,831 Covid vaccine doses to #Ontario. @fordnation says 19,591,917 were administered. So where are 4,453,914 doses. Just shy of 20% unaccounted for is perplexing. ThatÉ??s of 3-Aug!  @CityNewsTO",,
1.46178E+18,How many discredited myths can Cllr. Whitehead peddle in one meeting? It's clear from research that population density is not a risk factor for covid transmission. The risk of poverty &amp; racialization &amp; having to work in person is being conflated with density. #HamOnt,,
1.46178E+18,The Canadian government announced today  that it too will require truck drivers  both Americans and Canadians to be double vaccinated from the COVID-19 virus by Jan. 15 when crossing into Canada.   https://t.co/wKhED2wkQh  #VaccineMandate #truckdrivers #canada,,
1.46178E+18,How many discredited myths can counsellor Whitehead pass off as fact in the same meeting? It's clear from research that population density is not a risk factor for covid transmission. The risk of poverty &amp; racialization &amp; having to work in person is being conflated with density.,,
1.46178E+18,"Instead of firing unvaccinated employees, ChapmanÉ??s ice cream has chosen to pay vaccinated employees a higher wage. Incentives work better than punishments. https://t.co/MJzeZMXbFj",,
1.46178E+18,"@DogSparkling The approval process is very rigorous and we do monitor safety. The technology behind the vaccines is decades old. Once we have high population coverage we will see cases decline. Right now, the bulk of health system burden related to COVID is among those unvaccinated",,
1.46178E+18,"@EmSlyce @toomanycommas3 A guy I worked with, knows a guy whoÉ??s mother in-law, has a friend that went for a Covid test but left before getting the test done, and was notified that their Covid test was positive! ???ú???¶???¶???¶???¶???¶???¶",,
1.46178E+18,"What a great day at @CHEO! The sun is shining, kids' Covid vaccines are on the way and holiday decorations are coming out of storage. #FridayVibes https://t.co/763NshzLbH",,
1.46177E+18,"Starting on Nov. 30, fully vaccinated Canadians taking short trips abroad will no longer need proof of a negative COVID-19 test to return home, Ottawa confirmed on Friday...  https://t.co/VErkKhuL3z",,
1.46177E+18,Attending @PHAgencies fall symposium today. Interesting thoughts &amp; presentations from public health leaders including CMOH Dr. Kieran Moore. Looking at the É??new normalÉ?ù with #Covid_19 &amp; the future. Hoping perinatal mental health is part of that agenda. #onpoli #onhealth @canpmhc,,
1.46177E+18,"@WinnipegNews We know that people with underlying health issues are dying due to complications with covid, so will those children be vaccinated first?  Also: when is the list of underlying health issues going to be released? WeÉ??ve kinda been waiting for almost 2 years for it.",,
1.46177E+18,"@zeroshorts @richardzussman ????, I wonder what happens when you push lockdowns and promote Covid hysteria.   Inflation and supply chain issues perhaps, ???˙É?çÉ??ã?è.",,
1.46177E+18,@WinnipegNews Maybe ask the federal government how many covid meds were given to the at risk group before they went into the hospital (spoiler alert: 0).,,
1.46177E+18,"Honoured to address @PHAgencies, soon after Health CanadaÉ??s approval of PfizerÉ??s #COVID19 vaccine for kids aged 5-11.  We will continue to work together to promote the strong protection offered by vaccination.  I also thanked Public Health leaders for their service &amp; partnership. https://t.co/dg8kw53TEI",,
1.46177E+18,"America is such a dangerous country. Covid aside, you could be shot by a random citizen... https://t.co/BvI8eKZxM9",,
1.46177E+18,"This is such amazing, relieving news! That we will soon be able to have our two kids vaccinated against Covid-19 brings me joy like nothing I've felt for a long time. Let's do this Canada! https://t.co/nE4Fls2C01",,
1.46177E+18,Canada scrapping PCR COVID-19 test for short cross-border trips - National | https://t.co/9pLgRGIbmO https://t.co/7M90ZrhtFt,,
1.46177E+18,@robfoot In case you donÉ??t know yet. Harry Wade is the young students name. . https://t.co/qBOaQXE8pj,,
1.46177E+18,IÉ??m a 2 right now. Lost a friend. My car died and canÉ??t go to shiva due to COVID. My week has been like a C&amp;W show song. And I detest C&amp; W music.  Shabbat shalom,,
1.46177E+18,@CarymaRules Vaccination would have been the least of his problems if he every met a É??real life NaziÉ?ù. #,,
1.46176E+18,Road-tripping for vaccination-related story tonight in London. Already passed some dicey weather. Highway music courtesy @tylerthornley library. #Ontario https://t.co/4UGIKqF6YC,,
1.46176E+18,@mtgreenee Another white guy gets away with murder. Like the orange guy did with COVID 19.,,
1.46176E+18,Canada has thrown away at least one million COVID-19 vaccine doses: survey https://t.co/igr6dqtvAI,,
1.46176E+18,FDA authorizes Pfizer/BioNTech and Moderna coronavirus vaccine boosters for all adults. Agency expanded emergency use authorization for booster doses of both the mRNA vaccines beyond who was previously eligible; boosters had been authorized for anyone 65.. https://t.co/zBPtugHfE0,,
1.46176E+18,"@KimberFray Okay. Maybe the Immunization card will show the first and 2nd dose?  Coz the Covid19 Vaccination card is only showing that we are vaccinated in order to be accepted inside the restaurant, etc.",,
1.46176E+18,"To ensure a fun and safe #AllIsBright2021Éù?ã?è , the Restriction Exemption Program will be in place for each site. You will be required to show proof of vaccination or proof of negative test. More information here: https://t.co/Q8OTJXBZ6m  Masking is required!   #shop124street #yeg https://t.co/DzbZDNjdYx",,
1.46176E+18,"Today, Health Canada approved #Covid vaccines for kids 5-11. All of Ontario knew this would be coming for months. Meanwhile (as usual) the Doug Ford Conservatives havenÉ??t prepared. https://t.co/R0eHXlWYpk",,
1.46176E+18,WeÉ??re back(ish). Held our first in-person brainstorming session with @RUSocialVenture entrepreneurs today since March 2020. full #Covid_19 protocols in effect and good to talk in person! Look for more hybrid programming as we move into 2022 @RUZoneLearning https://t.co/DaQzFayuJx,,
1.46176E+18,Thanks to the @KUCIntl team for your hospitality &amp; welcome to @KingsAtWestern to our second Canadian Study Abroad Opportunity for @_UoW students - brilliant to speak with students about studying in the UK yesterday &amp; to staff today about #StudentEngagement during COVID-19 https://t.co/qOxaHedSJJ,,
1.46176E+18,With Covid numbers on the rise again. PLEASE go and get the 3rd shot. You definitely want those new and improved antibodies. Were almost on the track back to normal,,
1.46176E+18,"@sarahrimmington @BogochIsaac Yes I agree. Sorry not clicking on links, I don't do it. But ya if my son gets covid, recovers can that have a long term effect too? It's scary, parents have a tough choice to make. Atleast with a vaccine you know what's going in your body as opposed to covid so that's something",,
1.46176E+18,Set to get my third Pfizer dose on the 3rd ????????????,,
1.46175E+18,@WinnipegNews Gotta make some more money for Big Pharma by injecting our children (who arenÉ??t at risk with covid)  Nobody under the age of 70 has died of covid without an underlying health issue,,
1.46175E+18,@agent00jack @BogochIsaac We know the chances of getting covid if unvaccinated are very high. We also know the impacts of long covid. A friendÉ??s kid is essentially disabled from long covid.  I wouldnÉ??t risk not getting my kid vaccinated.,,
1.46175E+18,"@Mayor_Bowman @ChristmasCheerB @ScottGillingham @SherriLRollins @jbrowaty Why in the world would you tell people that they have to bring proof of vaccination to an outdoor/street side event? ThatÉ??s 1 step away from having to have proof of vaccination to walk down the street  You, and the province, keep implementing hypocritical rules that make no sense",,
1.46175E+18,"@louiselle888 @BogochIsaac I know, but this one is an MRNa it's different and even though in sure it's fine for kids and nothing will happen, admittedly I am scared and I'm scared of my son catching covid too, he's only 4 so he can't get the Vax either but as a parent I'm scared.",,
1.46175E+18,@Smitty510209 @chrissaccoccia1 IMO they're bioterrorists and breaking laws is being a criminal. They should be jailed &amp; held responsible for thousands of covid deaths. The evidence isn't clear as if it were them aimlessly shooting people. Bioterrorism is a thing and they helped covid spread https://t.co/C9Ad2ltn3V,,
1.46175E+18,form in lieu of the #arrivecan app provided by the airline. Not good enough. They did another PCR test at the airport in #yeg and are forcing me to quarantine for 14 days and take another covid test in 8 days. I did everything that was required of me to 2/4,,
1.46175E+18,@JadamJay All those things but also even with good ventilation covid tends to accumulate over the ice apparently,,
1.46175E+18,@vasisamudradevi @munza14 He has military training and he can fight the covid -19 and protect his spouse,,
1.46175E+18,"You're so right @juliemaclellan! As someone disabled by #sepsis, I have been dumbfounded by the lack of protection for our kids. #LongCovid could disable a generation of our future workforce! #Covid_19 #LongCovidKids https://t.co/jyY3LinNo8",,
1.46175E+18,"Way more important than fixing a failing economy, way more important than tackling the increased Covid cases, way more important than crime rates, way more important than unite people instead than creating language laws. @francoislegault priorities. Populism at its best.???è??è¨ #polqc https://t.co/60hioAYGZA",,
1.46175E+18,@jjyama @CarymaRules @TraceyKent Private business have rights The 2 grifting antimaskers infringed on everyone's individual rights to not be potentially exposed to the virus This is how they treat their own followers  They're criminals breaking laws &amp; are responsible for Covid deaths https://t.co/LGwX0B9Ekd,,
1.46174E+18,"@Amandar0se1945 @EzraKahan Because the info on the Pfizer vaccine will be released then, in 55 years, nothing to hide. ??????èØÉ?çÉ??ã?è",,
1.46174E+18,@ROWPublicHealth When can we book a time for a 5-11 year old Pfizer vaccine? When will this be available on the booking website?,,
1.46174E+18,"@Stalinist17 @CTVToronto Yes. I do. I also know what interment means, what concentration camps are and what quarantine, isolation and identification badges like the yellow star mean. Nothing currently mandated for health reasons with regards to covid is comparable to any of the things I just listed.",,
1.46174E+18,Proves that the vaccine doesnÉ??t workã®¨ as expected. SMH https://t.co/JFdtLV1VJ9,,
1.46174E+18,"@CBCNS About time !!   Now at least a week before it's here , divided up and sent out . Obviously , our politicians have no interest in kids catching covid or they would have stock piled before hand and start getting vaccines into arms of our children sooner",,
1.46174E+18,This beer will be available for purchase online for delivery or pickup and in person at the brewery.  @LosVietnamita will also be there serving up some fantastic food from 2pm to 6pm  Please remember to bring your proof of vaccination if you intend to eat &amp; drink in the taproom,,
1.46174E+18,"@YourAlberta won't stop you getting it or transmitting covid, but, just get it anyways because the Gov't tells you to.",,
1.46174E+18,"If only we were as enthusiastic about this here in BC. How much COVID-19 community transmission was preventable, especially back in the 2nd and 3rd waves... ???ê https://t.co/RmNYoCP02d",,
1.46174E+18,@cfib Beadazzle came back from retirement due to demand during COVID and has today become one of the largest online bead outlets in Canad?≠ creating 2 new jobs in the past year. https://t.co/uy3SroIwJG,,
1.46174E+18,"Glenn George took on the role of mayor in Melfort in the middle of a pandemic and most of his job centres around managing COVID for his residents.  The job has been tough, George said, but the city is boasting a 95 per cent vaccination rate. https://t.co/cXzzMxT7d4",,
1.46173E+18,@bkives Will be in person. In the courthouse. Depending on Covid regulations.,,
1.46173E+18,@Dempz8 Outrageous   a vaxx does not stop covid   government control,,
1.46173E+18,"@jethomso @fredicktonmin Damn, was a go too pre Covid when watching the Leafs or Rock cheap rates at least now I guess",,
1.46173E+18,"@globalnewsto @stlawyers @MDimainGlobal Other alternatives to Covid19 is the 1st oral anti-viral pill MOLNUPIRAVIR Tablet taken 2daily treated in most vulnerable patients mfg by Merck and Ridgeback Biotherapeutics. Now undergoing review of its safety,quality n effectiveness.Very soon Covid will be history.Thank Yeshua.",,
1.46173E+18,"@kristalixy @jkenney Already underway w Premier lying about Covid and the seasonal flu. That said- I believe AB parents are smart and will protect/vaccinate their 5-11 year olds, along with 12+. #vaccine #COVIDisAirborne #COVIDAB",,
1.46173E+18,Landed! While I was in airplane mode...Pfizer got approved for 5 to 11 years old and I learned solidarity ain't so solid. Happy to be home. #NB #Kingston4eva https://t.co/g0NfxLS23q,,
1.46173E+18,"Forum President Peter Van Praagh says organizing theinternational event has been challenging, with some participants unable to attend due to CanadaÉ??s vaccination requirement (requiring certain vaccines). @CTVAtlantic",,
1.46172E+18,A rarely acknowledged but very prominent byproduct of the COVID-19 pandemic era is giving people with normal mundane jobs like @stminfo driver and @weareoneEXO inspectors a little bit of power over people and watching it go to their head immediately,,
1.46172E+18,@Bret_Sears Report on Covid by a kid.. will help Govt to understand ????????,,
1.46172E+18,Halifax International Security Forum has returned to the city with all in-person sessions under #Covid_19 precautions and protocols. @CTVAtlantic https://t.co/ewQrAWN5cU,,
1.46172E+18,"Now that the Pfizer COVID vaccine has been approved for 5-11 year olds in Canada, will Doug Ford pause from kissing developer ass and enriching Shoppers Drug Mart to go get a picture of himself beside the planes or trucks delivering the childrenÉ??s vaccine? #ontpoli",,
1.46172E+18,@JimmyMendez0207 @PaulMitchell_AB Or die from Covid much sooner!,,
1.46172E+18,"@CovidSchool Lmao, as I hit send on last, notification of email from *school* about new Covid Parent Update (from division). Ie, they clearly have a system in place to distribute info! They don't need another service.",,
1.46172E+18,"Covid Vaccinations to be mandatory in Austria from February 2022. Europe to commence descent into full fascism. Clearly, the E block is doing this in a coordinated fashion, each time one country taking the lead to normalize the next draconian step. What next? Civil Wars?",,
1.46172E+18,"Happening tomorrow!!  Please note thuis building is city run so they have chosen to participate in REP, proof of vaccination is required. @ Southern Alberta Ethnic Association https://t.co/rR0NDlWe8x",,
1.46172E+18,So he straight admitted that they didn't plan for the future.  They didn't plan for potential injuries.  They didn't *know* that Sutter was dealing with long haul covid and if they did - they didn't plan in him not being able to play.  It's getting harder and harder to back this https://t.co/JyqFlVHuPZ,,
1.46172E+18,"On this, the two year anniversary of Ollie's cancer diagnosis, and after two hellish years of trying to keep him from dying (from cancer and COVID), FINALLY the vaccine is here for kids! Woohoo! https://t.co/EB0bYu6EAv",,
1.46172E+18,"@MaximeBernier How did you get to Florida?   Did you show proof of vaccination and take a flight?   Or did you lie to US officials while driving across the border?   Which is it, Mr. Bernier: vaccinated or liar?  Both? https://t.co/Qo7DdHbu84",,
1.46172E+18,This is great news! IÉ??m glad that our amazing team at @TOPublicHealth and our Team Toronto health partners can continue the hard work of ensuring that every eligible Torontonian receives their COVID-19 vaccine. More info: https://t.co/dDWQGd4WHh https://t.co/ypiLPC1dy5,,
1.46171E+18,@covid_parent @NBalanian ???? Thank god. I literally lost all hope for humanity????,,
1.46171E+18,"#BREAKING: The Pfizer paediatric vaccine has now received approval from Health Canada. Our federal gov has arranged for 2.9M doses to come to ????????.  Please be advised: once delivered, administration of doses will be handled by provincial health units.  https://t.co/Av5we5eJkF",,
1.46171E+18,@covid_parent How the hell can your brothers wife catch COVID outside on each end of the driveway? DonÉ??t you realise how insane this is? Do you think every unvaxxed person must have COVID????,,
1.46171E+18,@ChrisGs76 @TraceyKent Dr. Mary OÉ??Connor write the exemption. https://t.co/09iSI17NHW,,
1.46171E+18,@mdad8200 @cleopatra77210 @Dan__Stevens But the covid shot is not a vaccine. Look it up. And not through media outlets. ItÉ??s an mNRA gene/cell therapy. This has been admitted to by many of big pharma and politicians,,
1.46171E+18,"@mdad8200 @Dan__Stevens You do realize that all the facts, evidence and science prove itÉ??s the opposite? ItÉ??s the vaxxed that are spreading covid, are responsible for the variants, are filling the hospitals and 100% responsible for perpetuating this pandemic.",,
1.46171E+18,Join the Kingston Health Sciences Centre team! See our latest job opening here: https://t.co/4bjGCMW0GR #healthcarecareers #ygk,,
1.46171E+18,"@covid_parent Obviously this is a joke, right? If this is true, then I would say your brother is doing his wife a favour, what a knob doing that? That is the sign of insanity locking his wife out of THEIR house ???? paranoid idiots.",,
1.46171E+18,Health Canada has officially approved Pfizer-BioNTech's vaccine for children ages 5 to 11.????,,
1.46171E+18,"Fantastic news. Given the adult Pfizer vaccine is shipped concentrated and diluted prior to administration, can we start *now* by just diluting it more, for 5-11 sized shots?  https://t.co/UoTcFRX6PD",,
1.46171E+18,"Oh Happy Day ??????????????ù? After a thorough &amp; multidisciplinary review of all the data &amp; evidence @GovCanHealth approves Pfizer vaccine 2x???? (10ug /dose) 21 days apart.  The evidence is strong, the science is clear: #VaccinesAreSafe #SayYesToVaccines #HappyFriday https://t.co/UmfaEqFuSq",,
1.46171E+18,Video evidence of dog trying to spread coronavirus https://t.co/IIcuhGbDTe,,
1.46171E+18,"What do the #pandemic teach you about yourself, your family, friends, neighbours and colleagues?  #Covid_19 #COVID19 #coronavirus https://t.co/3En8d8cX4C",,
1.46171E+18,Covid negative ???è??èØ still sick as a dog though. ????,,
1.46171E+18,@CdnCandy Nowhere until 24 hours past your last symptom. Makes for a lot of missed school but nobody wants to be the jerk that sends the covid kid to school negative test or not *sigh* https://t.co/8RnLzLMXnt,,
1.46171E+18,Health Canada has authorized the use of the Pfizer vaccine in children 5 to 11 years of age #COVID19,,
1.46171E+18,"Kids' COVID-19 vaccine approval, easing of border measures to be announced today https://t.co/elwExMn4Y2",,
1.46171E+18,The Pfizer vaccine has been approved for the 5-11 year olds (germbags).  Say a thank you to science and get your kids their shots!,,
1.46171E+18,BREAKING: Health Canada has approved the Pfizer COVID-19 vaccine for children aged 5 and up.   https://t.co/OR3twaaJ59,,
1.46171E+18,???õ @GovCanHealth approves Pfizer #CovidVaccine for kids 5-11yo. Have Qs about #COVID19 vaccine for your kids? Check out @COVID_19_Canada Q&amp;A sessions. Also here are some great ???Ês on the topic??????è´ 1/ #publichealth #science https://t.co/umpWSaN5H6,,
1.4617E+18,@SSummerville14 @40thMonctonian1 @_Neutral_Zone No draft is ever perfect when you are educated guessing.  But the impact of Covid made every CHL draft more prone to error than ever due to lack of viewings by the drafting teams and the disruption to player development. ThatÉ??s why I believe youÉ??ll a lot of missed 05É??s drafted,,
1.4617E+18,"You can vaxx kids now, GG Covid no Re",,
1.4617E+18,"That's been my red flag, now FDA wants to bury the data used to determine the Pfizer vax was safe  for 55 yrs ??  Why? https://t.co/e3M3vPVpDw",,
1.4617E+18,So deer may have covid? Might have to immunize a few this weekend ???????? https://t.co/NucFsREEbB,,
1.4617E+18,"@charlesbrew I am 80 yrs. of age and until 2 yrs. ago a lifelong bleeding heart liberal NO MORE!  Same reasons.  Covid, corruption, woke stupidity. If your jab cannot protect you; how will my jab protect you?",,
1.4617E+18,"@MeaneyJim Pretty clear vote for fine with it (current restrictions).    IÉ??m fairly certain 100% of population is exhausted with COViD by now. But I am hearing a growing number of people say that they are done with restrictions, period. They know the dangers of the virus they are just done.",,
1.46169E+18,"Pretty coincidental that the expensive covid testing was dropped for any trips to the US for under 72 hrs, the day before PM sparklie socks left for DC. And like usual, the bought media and sheeple donÉ??t even mention it. Fucking hypocrites",,
1.46169E+18,I'm very curious to know how many people are COVID-19 vaxxed vs not vaxxed. ???? Any hate comments will be deleted!????,,
1.46169E+18,HereÉ??s some incredible women in Toronto I know you left out:  @barbarajkfox CEO of @EntCanada growing her firm while supporting the work of @CA_prosperity during COVID.,,
1.46169E+18,"Mask-wearing cuts Covid incidence by 53%, says global study https://t.co/Y0Sz4l0gfk #MaskUp #CovidIsNotOver #Covid19 #COVIDisAirborne #GetVaccinated #GetTheShot #ThisIsOurShot #pandemic #coronavirus #cdnpoli #bcpoli #vaccinated #BoosterShots #Pfizer #Moderna #AstraZeneca",,
1.46169E+18,"In #Ontario, #LTC staff are the only health care workers with mandatory #COVID19 vaccination.  This leaves huge gaps.  In one Hamilton retirement home, only half the staff are vaccinated.  #COVID19 vaccination must be mandatory for all health care workers. https://t.co/58XjAL1fUF",,
1.46169E+18,"The biggest problem is the Dictators do Not give you the people the whole story  . There is No one that has died from only this flu covid.What was their pre medical history, age.The vaccine is a waste.This is 100% control an big money for wealthy like turdope who could care less. https://t.co/Dx1gkBaD8V",,
1.46168E+18,Fauci: COVID-19 Hospitalizations Rising Among Vaccinated People  https://t.co/KguIb0Ec1r,,
1.46168E+18,"I want to thank once again the people that have made the last 4 years possible. There are simply too many of you to tag, but y'all know who you are. It's been an absolute pleasure to work at CKRM for the last 4+ years.... minus COVID.",,
1.46168E+18,"Canada sees increasing daily Covid-19 cases in past days: Canada reported 1,827 new Covid-19 cases, bringing the cumulative total to 1,758,706 cases, including 1,705,513 recoveries and 29,448 deaths, according to state media channel.É?? https://t.co/xKu5UlmDZF #Canada #Featured",,
1.46168E+18,"With 90% of eligible population being fully vaccinated here in NL, where do you stand with COVID restrictions that are still in place?",,
1.46167E+18,"@GosiaGasperoPhD ItÉ??s unbelievable how @jkenney downplays COVID as if it is É??no big deal.É?ù Even if it were true that kids É??donÉ??t get that sick,É?ù which many medical professionals vehemently disagree with, THEY CAN STILL BE DISEASE VECTORS AND CARRY COVID TO THE ADULTS AROUND THEM. ItÉ??s ???¶ response",,
1.46167E+18,Today at 9:40AM on #YourBusiness w/ @David_MBOT on @sauga960am É?? The path to COVID-19 recovery is on the rise for the global economy. But are we prepared for this economic surge? @ExportDevCanadaÉ??s Vice President &amp; Chief Economist Peter Hall @PeterGHallXIII shares his analysis. https://t.co/3BsHFM0htJ,,
1.46167E+18,"Greece tightens restrictions for unvaccinated amid new Covid-19 wave: Greece will further toughen restrictions for the unvaccinated, banning their entry to more indoor spaces from Monday, as part of efforts to combat the fourth wave ofÉ?? https://t.co/pLyO3Z9CRy #Covid19 #Health",,
1.46167E+18,Free COVID COVERAGE,,
1.46166E+18,"Funny, I though a mayor has a LLLlllooonnngggg list of agenda items, priorities of tasks to deal with to ensure the city they are responsible for flourishes.  It would appear you only tweet about Covid shots?  Nothing else import? https://t.co/C31ZWWxbIH",,
1.46166E+18,"GermanyÉ??s daily Covid-19 infections reach record high of 65,000: The number of daily Covid-19 infections in Germany continued to rise strongly, exceeding 65,000 for the first time since the pandemic began, the Robert Koch InstituteÉ?? https://t.co/jq7d3A3deT #Covid19 #Health",,
1.46166E+18,"Maclean Kay: Whether flood, fire or COVID, the B.C. NDP is slow to react to catastrophe https://t.co/g9mdsxa4PT via @nationalpost",,
1.46165E+18,@DFisman @CPHO_Canada @ShopprsDrugMart Wasn't there a ton of evidence long ago that covid is airborne?,,
1.46164E+18,TGIF Halifax!   Planning on getting together with friends this weekend? Make sure you have a covid free weekend by getting an asymptomatic test first!  You can get tested and or pick up some take-home test kits today at the @hfxconventions! Testing is for everyone! #testtoprotect https://t.co/DT5xr7VJ3G,,
1.46162E+18,"India logs 11,106 new Covid-19 cases, 459 deaths: In the last 24 hours, India registered 11,106 new coronavirus cases and 459 deaths, the Ministry of Health and Family Welfare said in its latest update on Friday. With theÉ?? https://t.co/k9cIP3oVWP #Covid19 #Health #India #NEWS",,
1.46161E+18,@TeamAbedeen @tdsb kids can get affected  by covid,,
1.4616E+18,"I am starting to believe that Covid is now here to stay, sadly.  I wish our Nation had tried for Covid zero but that day has gone.  I grieve so many things.   Please take the shot people!",,
1.46159E+18,"Fighting Stigma: Half do not show for booster appointments in some Irish vaccination centres É?? https://t.co/LNsNGCBDhy: ... Director-General of the health service Paul Reid said on Thursday, ... shots fail to turn up, the head of Ireland's health serviceÉ?? https://t.co/ZT4CI5N7Zq",,
1.46159E+18,"É??É??the climate crisis is a child right crisis. COVID-19 [is] a child rights crisis. And ongoing &amp; protracted conflict also poses significant threats to childrenÉ??s rights. And all of those are happening at the same time, often to the same children.É?ù  https://t.co/65hjo55sdL",,
1.46159E+18,Latest Covid update from fauci https://t.co/HXKTprgmcG,,
1.46158E+18,.@bc_storm_watch I'm incredibly disappointed that you're retweeting anti-vax BS. Do you promote covid-19 vaccinations or do you not? #bcpoli #BCStorm #bcfloods,,
1.46157E+18,@suvama @ohdessa A place where Covid rules donÉ??t matter lol,,
1.46157E+18,@Lianebisaillon @bc_storm_watch What's your problem? They are looking to minimize risk of transmission during what will very likely be a resurgence of covid because so many people have been forced to disregarded public health recommendations.,,
1.46157E+18,4th night with a severe fever and I feel so shit. IÉ??m literally shivering cold under 3 blankets and wearing finale sweaters. And my place is turned up so high on heat :( negative for covid though https://t.co/0HlR3bqWvR,,
1.46157E+18,"What great timing for a free workshop on reducing kidsÉ?? needle fear. Anyone else feel like it is Christmas Eve, hoping tomorrow we get the gift from Health Canada of 5-11 year olds Pfizer approval? https://t.co/p3QvtlanW9",,
1.46156E+18,Oilers win and my covid test comes back negative!  Good stuff!,,
1.46156E+18,"@EEWoodiel No snow yet, eh ???˝ Sure miss the #BlackHills ???ß???? All this Covid bs has kept us home for 2 years now ???™ ??ê? ???????? ??èçã?è @Princess_Angie",,
1.46156E+18,The long haul COVID-19 conditions have taken its toll on #NHLJets 26. Time to look seriously about sitting him down and letting 91 have his NHL spot. #GoJetsGo https://t.co/x6tquoVoda,,
1.46156E+18,IÉ??ll pass on the Covid 19 water thank you very much. https://t.co/c6iTR9DDO2,,
1.46155E+18,"We will be hosting the Strait Pirates this Sunday. Warm ups at 6:30pm, puck drops at 7.  COVID protocols still in effect.  Hope you can make it to the game.  #hutchaa https://t.co/EaPTr2QEFs",,
1.46154E+18,"@Janoallen Well looky cookie, there's a Class Action Lawsuit against @united on the stove.  #Covid_19 #airlines #refund #EnoughIsEnough #ConsumerRights  https://t.co/Ig22QPGY7K",,
1.46154E+18,@TorontoStar Helloo #Duck ???? Oops #Doug ???Ò   Why you #love to have more #money for #10DollarDayCare?  Ontario didn't spend money from #Covid_19 response ( transfer payment ) program https://t.co/sxORppfZPQ  Money for #Conservatives and unnecessary ( #Hwy413 ) Project  Can we #trust #DougFord? https://t.co/szjeHvZYnM,,
1.46154E+18,WHAT? RICHARD HAS COVID? #F2B,,
1.46154E+18,"Been tested twice for Covid this year, had Covid once, been double vaccinated and here we are again, had to get a Covid test today. Hoping itÉ??s just a chest cold. Yikes ???????????˙ I know not everything is Covid. But this is the world we live in now, canÉ??t be too sure.",,
1.46153E+18,"COVID-19 vaccine manufacturer Pfizer has been accused of hiding behind a veil of secrecy to profiteer?ˇduring the ""worst public health crisis"" in over 100 years. https://t.co/opwNmFV9AA via @ABCaustralia",,
1.46153E+18,@vistasmari I probably came across as flippant but it just frustrates me. Haven't vented about Covid for a while!,,
1.46153E+18,@dee_strachan @JMKilgour @gaileckert There is a site in the gov of MB covid website for business that has examples of out of province immunization examples. Have been hearing nationally there are fraudulent paper copies of records.,,
1.46153E+18,Haha apparently #Covid_19 doesnÉ??t exist anymore DAMM itÉ??s insanely packed there https://t.co/Cc17yodA9M,,
1.46152E+18,@TonyPaul1984 TRIPLE SHOT Why you might notice more side-effects from your Covid booster vaccine https://t.co/mfYVlwsDiP,,
